key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
img_01590,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.027988,
img_01591,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006076,
img_01592,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001880,
img_01593,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001586,
img_01594,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.009027,
img_01595,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006908,
img_01596,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002583,
img_01599,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.733385,
img_01600,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.578245,
img_01601,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.733227,
img_01602,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.450693,
img_01603,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.816580,
img_01604,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.758635,
img_01605,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.956340,
img_01606,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.517669,
img_01607,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.138933,
img_01608,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.067428,
img_01609,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.502145,
img_01610,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.165680,
img_01611,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.176141,
img_01612,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.012304,
img_01613,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.570654,
img_01614,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.607482,
img_01620,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005206,
img_01621,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.067439,
img_01622,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.080168,
img_01625,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.511923,
img_01626,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.672138,
img_01627,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.060248,
img_01630,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.543546,
img_01635,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007376,
img_01636,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.182628,
img_01642,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.880247,
img_01643,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.667267,
img_01644,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.479736,
img_01645,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.617661,
img_01646,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.221552,
img_01647,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.402864,
img_01648,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.563186,
img_01649,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.519883,
img_01650,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.732456,
img_01653,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.733211,
img_01654,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.124237,
img_01655,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.108827,
img_01656,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.398059,
img_01657,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.130328,
img_01658,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.134374,
img_01660,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.095975,
img_01661,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007434,
img_01662,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.119993,
img_01664,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.591579,
img_01665,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.137820,
img_01666,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.433583,
img_01667,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000645,
img_01668,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001093,
img_01669,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.810916,
img_01670,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.690441,
img_01671,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.420737,
img_01672,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.840438,
img_01673,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.029049,
img_01674,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.625742,
img_01675,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.723719,
img_01676,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.573116,
img_01677,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.275049,
img_01678,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.787190,
img_01679,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.157158,
img_01680,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.500419,
img_01684,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.874270,
img_01685,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.839176,
img_01686,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.798151,
img_01687,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.130032,
img_01688,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.270754,
img_01689,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.973291,
img_01690,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.881866,
img_01691,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.784829,
img_01692,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.574123,
img_01693,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.821276,
img_01694,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004256,
img_01695,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.057094,
img_01696,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.899634,
img_01697,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.861616,
img_01698,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.551811,
img_01699,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.678216,
img_01700,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.788272,
img_01701,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.054211,
img_01702,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.251783,
img_01703,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.407983,
img_01704,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.381099,
img_01705,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.265049,
img_01708,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.709767,
img_01709,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.694342,
img_01710,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.500591,
img_01711,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.521384,
img_01712,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.778476,
img_01713,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.141932,
img_01714,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.072623,
img_01715,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.036551,
img_01716,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.139410,
img_01717,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.151300,
img_01718,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.110307,
img_01719,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.078916,
img_01720,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.048156,
img_01721,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.016089,
img_01722,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.625054,
img_01723,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001848,
img_01724,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.267031,
img_01725,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.091868,
img_01726,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.768118,
img_01727,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.766576,
img_01728,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.759794,
img_01729,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.641800,
img_01730,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.741851,
img_01731,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.235655,
img_01732,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.022715,
img_01733,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.882225,
img_01734,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.357398,
img_01735,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.225248,
img_01736,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.516280,
img_01737,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.638690,
img_01738,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.679637,
img_01739,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.560257,
img_01740,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.497530,
img_01741,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.292376,
img_01742,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.194923,
img_01743,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.937233,
img_01753,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.419270,
img_01754,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.208725,
img_01755,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.459346,
img_01756,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.048647,
img_01757,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.567901,
img_01758,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.668206,
img_01759,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.727077,
img_01760,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.794845,
img_01761,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.900498,
img_01762,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.861104,
img_01763,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.525906,
img_01764,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.557350,
img_01765,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.622570,
img_01766,bad,consensus=bad;level1=good;level2=bad;level3=bad,graded,,true,0.467278,
img_01767,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.297362,
img_01768,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.589434,
img_01769,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.799975,
img_01770,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.413987,
img_01771,bad,consensus=bad;level1=good;level2=bad;level3=bad,graded,,true,0.493058,
img_01772,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.146390,
img_01773,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.044392,
img_01774,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.537598,
img_01775,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000766,
img_01776,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.204799,
img_01777,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.209898,
img_01778,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005188,
img_01787,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.042383,
img_01797,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.585775,
img_01807,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018719,
img_01808,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.505623,
img_01809,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.198390,
img_01810,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006905,
img_01811,usable,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.270357,
img_01812,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.030391,
img_01813,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.075162,
img_01814,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.403369,
img_01815,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.447432,
img_01816,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.027332,
img_01817,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.132267,
img_01818,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001700,
img_01819,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.015655,
img_01820,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.029354,
img_01821,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.047672,
img_01822,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.209191,
img_01823,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.658963,
img_01824,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.096408,
img_01825,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.010135,
img_01826,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.028663,
img_01827,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.908308,
img_01828,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.245112,
img_01829,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.011638,
img_01830,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.546598,
img_01831,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.176798,
img_01832,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.589822,
img_01833,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.327829,
img_01834,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.797892,
img_01835,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.695126,
img_01836,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.548858,
img_01837,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.699500,
img_01838,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.715665,
img_01847,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001020,
img_01859,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.095074,
img_01861,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.689002,
img_01862,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.212247,
img_01864,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.549689,
img_01865,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.353363,
img_01866,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.539567,
img_01868,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.010881,
img_01869,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.020721,
img_01870,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.164946,
img_01871,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.891588,
img_01872,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.828794,
img_01873,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.866724,
img_01884,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.942982,
img_01886,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.888866,
img_01887,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.312148,
img_01888,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.578321,
img_01889,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.325966,
img_01890,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.549933,
img_01891,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.923399,
img_01892,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.786490,
img_01893,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.922799,
img_01894,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.961713,
img_01895,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.740204,
img_01898,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.933904,
img_01899,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.852898,
img_01900,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.074137,
img_01901,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.356877,
img_01902,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.738400,
img_01903,good,consensus=good;level1=good;level2=bad;level3=good,graded,,true,0.860036,
img_01904,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.015975,
img_01906,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.015383,
img_01907,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003545,
img_01910,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.699481,
img_01911,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.153981,
img_01912,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018555,
img_01913,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002530,
img_01914,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.303586,
img_01915,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.283436,
img_01916,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.087518,
img_01917,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.924191,
img_01918,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.892101,
img_01919,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.229663,
img_01920,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018865,
img_01921,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.741773,
img_01922,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.514025,
img_01923,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.596839,
img_01925,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.203166,
img_01926,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.209687,
img_01927,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.677815,
img_01928,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.207703,
img_01930,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.019215,
img_01931,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001748,
img_01932,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.810457,
img_01933,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.936280,
img_01934,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.533050,
img_01935,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.117904,
img_01937,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.047550,
img_01938,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.232507,
img_01940,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.935606,
img_01941,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.928878,
img_01942,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001453,
img_01943,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.756657,
img_01944,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.820513,
img_01945,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.718329,
img_01946,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.818114,
img_01947,usable,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.868101,
img_01948,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.696596,
img_01949,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.935524,
img_01950,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.079158,
img_01951,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.151516,
img_01952,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.349787,
img_01953,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.538540,
img_01954,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.118923,
img_01955,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.147829,
img_01956,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.590754,
img_01957,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.169928,
img_01960,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.214888,
img_01961,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.475481,
img_01962,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.214379,
img_01963,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.435742,
img_01964,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.829727,
img_01965,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.752046,
img_01966,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.803200,
img_01968,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.127317,
img_01969,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.379028,
img_01970,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.519093,
img_01971,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.824795,
img_01972,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.845654,
img_01973,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.041284,
img_01974,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.217592,
img_01975,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.105719,
img_01976,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007860,
img_01977,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001693,
img_01978,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.063800,
img_01979,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018397,
img_01981,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006514,
img_01982,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005152,
img_01983,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.012447,
img_01984,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.028930,
img_01985,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007088,
img_01986,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.723160,
img_01987,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.901477,
img_01989,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.026479,
img_01990,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.010950,
img_01991,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.011346,
img_01993,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.018519,
img_01994,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.383454,
img_01995,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.894132,
img_01996,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.473182,
img_01997,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.570499,
img_02000,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.815030,
img_02001,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.874722,
img_02002,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.884150,
img_02003,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.786689,
img_02004,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.745360,
img_02005,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.127180,
img_02006,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.013124,
img_02007,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.380391,
img_02008,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.778278,
img_02009,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.803912,
img_02010,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.885063,
img_02011,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.803716,
img_02012,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.047973,
img_02014,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.225543,
img_02015,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.862508,
img_02016,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.029810,
img_02017,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.212507,
img_02018,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.803997,
img_02019,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.669200,
img_02020,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.722588,
img_02021,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.625547,
