key,subset,split,grade,grade_source,pad_fraction,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
img_01480,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.302976,
img_01481,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.382162,
img_01482,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.479710,
img_01483,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.869007,
img_01484,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.640557,
img_01485,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.533158,
img_01486,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.264782,
img_01487,main,unspecified,good,published,0.0439,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.473036,
img_01488,main,unspecified,bad,published,0.0061,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.055688,
img_01489,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000930,
img_01490,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.752347,
img_01491,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.798343,
img_01492,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.226549,
img_01493,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.682471,
img_01494,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.755813,
img_01495,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.400669,
img_01496,main,unspecified,bad,published,0.0061,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.241259,
img_01497,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.086697,
img_01498,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.184276,
img_01501,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.374320,
img_01502,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.253059,
img_01504,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.161730,
img_01505,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.249139,
img_01506,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001927,
img_01509,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000535,
img_01510,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.629354,
img_01511,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.648224,
img_01512,main,unspecified,bad,published,0.0062,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.009747,
img_01513,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.004432,
img_01514,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001288,
img_01515,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004814,
img_01517,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000921,
img_01518,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.034844,
img_01519,main,unspecified,good,published,0.0386,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.944111,
img_01520,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.833442,
img_01521,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.869189,
img_01522,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.752016,
img_01523,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.735379,
img_01524,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.259302,
img_01525,main,unspecified,good,published,0.0061,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.722666,
img_01526,main,unspecified,good,published,0.0062,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.700316,
img_01529,main,unspecified,bad,published,0.0062,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002901,
img_01530,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.003432,
img_01531,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.043088,
img_01532,main,unspecified,bad,published,0.0061,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002147,
img_01533,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.182471,
img_01534,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.143297,
img_01535,main,unspecified,bad,published,0.0056,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.134725,
img_01536,main,unspecified,bad,published,0.0061,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.118728,
img_01539,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.017243,
img_01540,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.011003,
img_01541,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.768587,
img_01542,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.640353,
img_01543,main,unspecified,bad,published,0.0367,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.056756,
img_01544,main,unspecified,bad,published,0.0348,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.236131,
img_01545,main,unspecified,usable,published,0.0051,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.835588,
img_01546,main,unspecified,bad,published,0.0061,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.214723,
img_01547,main,unspecified,bad,published,0.0372,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.013303,
img_01548,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.047240,
img_01549,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.409311,
img_01550,main,unspecified,usable,published,0.0056,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.521406,
img_01551,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.738011,
img_01552,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.543321,
img_01553,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.733925,
img_01554,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.056586,
img_01555,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.216408,
img_01556,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.115556,
img_01557,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.295120,
img_01558,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.180090,
img_01559,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.093149,
img_01560,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.028495,
img_01561,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.035693,
img_01562,main,unspecified,usable,published,0.0358,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.667964,
img_01563,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.790395,
img_01564,main,unspecified,usable,published,0.0061,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.687667,
img_01565,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.734982,
img_01569,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.849096,
img_01570,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.357503,
img_01571,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.925969,
img_01573,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.867371,
img_01575,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.004077,
img_01576,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004403,
img_01577,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000443,
img_01580,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001417,
img_01581,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.125888,
img_01582,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.147861,
img_01584,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.050174,
img_01585,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.075955,
img_01586,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.204981,
img_01587,main,unspecified,bad,published,0.0348,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.415596,
img_01588,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.326579,
img_01589,main,unspecified,bad,published,0.0372,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.026933,
img_01590,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.027988,
img_01591,main,unspecified,bad,published,0.0062,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006076,
img_01592,main,unspecified,bad,published,0.0046,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001880,
img_01593,main,unspecified,bad,published,0.0386,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001586,
img_01594,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.009027,
img_01595,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006908,
img_01596,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002583,
img_01599,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.733385,
img_01600,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.578245,
img_01601,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.733227,
img_01602,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.450693,
img_01603,main,unspecified,usable,published,0.0358,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.816580,
img_01604,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.758635,
img_01605,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.956340,
img_01606,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.517669,
img_01607,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.138933,
img_01608,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.067428,
img_01609,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.502145,
img_01610,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.165680,
img_01611,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.176141,
img_01612,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.012304,
img_01613,main,unspecified,usable,published,0.0386,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.570654,
img_01614,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.607482,
img_01620,main,unspecified,bad,published,0.0338,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005206,
img_01621,main,unspecified,bad,published,0.0051,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.067439,
img_01622,main,unspecified,bad,published,0.0061,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.080168,
img_01625,main,unspecified,bad,published,0.0372,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.511923,
img_01626,main,unspecified,usable,published,0.0386,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.672138,
img_01627,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.060248,
img_01630,main,unspecified,usable,published,0.0358,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.543546,
img_01635,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007376,
img_01636,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.182628,
img_01642,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.880247,
img_01643,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.667267,
img_01644,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.479736,
img_01645,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.617661,
img_01646,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.221552,
img_01647,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.402864,
img_01648,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.563186,
img_01649,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.519883,
img_01650,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.732456,
img_01653,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.733211,
img_01654,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.124237,
img_01655,main,unspecified,bad,published,0.0386,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.108827,
img_01656,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.398059,
img_01657,main,unspecified,bad,published,0.0386,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.130328,
img_01658,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.134374,
img_01660,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.095975,
img_01661,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007434,
img_01662,main,unspecified,bad,published,0.0367,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.119993,
img_01664,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.591579,
img_01665,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.137820,
img_01666,main,unspecified,usable,published,0.0358,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.433583,
img_01667,main,unspecified,bad,published,0.0046,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000645,
img_01668,main,unspecified,bad,published,0.0046,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001093,
img_01669,main,unspecified,good,published,0.0062,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.810916,
img_01670,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.690441,
img_01671,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.420737,
img_01672,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.840438,
img_01673,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.029049,
img_01674,main,unspecified,bad,published,0.0367,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.625742,
img_01675,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.723719,
img_01676,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.573116,
img_01677,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.275049,
img_01678,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.787190,
img_01679,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.157158,
img_01680,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.500419,
img_01684,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.874270,
img_01685,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.839176,
img_01686,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.798151,
img_01687,main,unspecified,bad,published,0.0386,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.130032,
img_01688,main,unspecified,bad,published,0.0367,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.270754,
img_01689,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.973291,
img_01690,main,unspecified,usable,published,0.0046,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.881866,
img_01691,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.784829,
img_01692,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.574123,
img_01693,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.821276,
img_01694,main,unspecified,bad,published,0.0056,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004256,
img_01695,main,unspecified,bad,published,0.0041,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.057094,
img_01696,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.899634,
img_01697,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.861616,
img_01698,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.551811,
img_01699,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.678216,
img_01700,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.788272,
img_01701,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.054211,
img_01702,main,unspecified,bad,published,0.0381,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.251783,
img_01703,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.407983,
img_01704,main,unspecified,usable,published,0.0041,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.381099,
img_01705,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.265049,
img_01708,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.709767,
img_01709,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.694342,
img_01710,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.500591,
img_01711,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.521384,
img_01712,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=good,graded,,true,0.778476,
img_01713,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.141932,
img_01714,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.072623,
img_01715,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.036551,
img_01716,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.139410,
img_01717,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.151300,
img_01718,main,unspecified,bad,published,0.0062,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.110307,
img_01719,main,unspecified,bad,published,0.0046,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.078916,
img_01720,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.048156,
img_01721,main,unspecified,bad,published,0.0386,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.016089,
img_01722,main,unspecified,usable,published,0.0377,consensus=usable;level1=bad;level2=usable;level3=usable,graded,,true,0.625054,
img_01723,main,unspecified,bad,published,0.0367,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001848,
img_01724,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.267031,
img_01725,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.091868,
img_01726,main,unspecified,good,published,0.0386,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.768118,
img_01727,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.766576,
img_01728,main,unspecified,usable,published,0.0367,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.759794,
img_01729,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.641800,
img_01730,main,unspecified,good,published,0.0367,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.741851,
img_01731,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.235655,
img_01732,main,unspecified,bad,published,0.0362,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.022715,
img_01733,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.882225,
img_01734,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.357398,
img_01735,main,unspecified,bad,published,0.0051,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.225248,
img_01736,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.516280,
img_01737,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.638690,
img_01738,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.679637,
img_01739,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.560257,
img_01740,main,unspecified,usable,published,0.0358,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.497530,
img_01741,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.292376,
img_01742,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.194923,
img_01743,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.937233,
img_01753,main,unspecified,usable,published,0.0348,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.419270,
img_01754,main,unspecified,bad,published,0.0377,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.208725,
img_01755,main,unspecified,usable,published,0.0348,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.459346,
img_01756,main,unspecified,bad,published,0.0358,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.048647,
img_01757,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.567901,
img_01758,main,unspecified,usable,published,0.0051,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.668206,
img_01759,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.727077,
img_01760,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.794845,
img_01761,main,unspecified,good,published,0.0377,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.900498,
img_01762,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.861104,
img_01763,main,unspecified,usable,published,0.0367,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.525906,
img_01764,main,unspecified,bad,published,0.0046,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.557350,
img_01765,main,unspecified,bad,published,0.0062,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.622570,
img_01766,main,unspecified,bad,published,0.0367,consensus=bad;level1=good;level2=bad;level3=bad,graded,,true,0.467278,
img_01767,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.297362,
img_01768,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.589434,
img_01769,main,unspecified,good,published,0.0358,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.799975,
img_01770,main,unspecified,usable,published,0.0377,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.413987,
img_01771,main,unspecified,bad,published,0.0358,consensus=bad;level1=good;level2=bad;level3=bad,graded,,true,0.493058,
img_01772,main,unspecified,bad,published,0.0358,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.146390,
img_01773,main,unspecified,bad,published,0.0386,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.044392,
img_01774,main,unspecified,usable,published,0.0377,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.537598,
img_01775,main,unspecified,bad,published,0.0377,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000766,
